"DateTime","2021 All-Star Game"
"2021-04-24 22:07:26",7518
"2021-04-24 23:07:10",7517
"2021-04-25 00:07:02",7513
"2021-04-25 01:07:21",7536
"2021-04-25 02:06:48",7544
"2021-04-25 03:07:36",7523
"2021-04-25 04:06:55",7536
"2021-04-25 05:06:45",7528
"2021-04-25 06:06:56",7528
"2021-04-25 07:06:56",7526
"2021-04-25 08:07:09",7505
"2021-04-25 09:07:20",7482
"2021-04-25 10:07:21",7493
"2021-04-25 11:07:35",7496
"2021-04-25 12:07:26",7494
"2021-04-25 13:07:36",7473
"2021-04-25 15:07:51",7456
"2021-04-25 16:07:39",7466
"2021-04-25 17:07:40",7500
"2021-04-25 18:07:32",7473
"2021-04-25 19:07:52",7467
"2021-04-25 20:07:41",7469
"2021-04-25 21:07:54",7467
"2021-04-25 22:07:40",7457
"2021-04-25 23:07:40",7439
"2021-04-26 00:07:39",7461
"2021-04-26 01:06:34",7440
"2021-04-26 02:06:36",7476
"2021-04-26 03:06:51",7479
"2021-04-26 04:06:44",7484
"2021-04-26 05:06:49",7484
"2021-04-26 06:06:46",7489
"2021-04-26 07:07:13",7499
"2021-04-26 08:06:55",7495
"2021-04-26 09:07:07",7524
"2021-04-26 10:08:17",7518
"2021-04-26 11:09:11",7524
"2021-04-26 12:08:21",7555
"2021-04-26 13:09:00",7548
"2021-04-26 14:08:38",7534
"2021-04-26 15:08:58",7538
"2021-04-26 17:07:58",7544
"2021-04-26 18:07:55",7558
"2021-04-26 19:08:13",7519
"2021-04-26 20:08:12",7527
"2021-04-26 21:07:59",7550
"2021-04-26 22:07:56",7538
"2021-04-26 23:07:19",7506
"2021-04-27 00:07:26",7492
"2021-04-27 01:07:25",7490
"2021-04-27 02:06:59",7483
"2021-04-27 03:06:54",7492
"2021-04-27 04:06:48",7481
"2021-04-27 05:07:03",7464
"2021-04-27 06:06:51",7465
"2021-04-27 07:07:27",7460
"2021-04-27 08:07:20",7444
"2021-04-27 09:07:44",7433
"2021-04-27 10:08:12",7445
"2021-04-27 11:08:01",7423
"2021-04-27 12:08:43",7444
"2021-04-27 13:08:04",7437
"2021-04-27 14:08:12",7424
"2021-04-27 15:08:09",7371
"2021-04-27 16:08:35",7341
"2021-04-27 17:08:10",7363
"2021-04-27 18:07:34",7391
"2021-04-27 19:07:47",7445
"2021-04-27 20:07:25",7451
"2021-04-27 21:07:37",7455
"2021-04-27 22:07:39",7425
"2021-04-27 23:07:02",7413
"2021-04-28 00:06:59",7354
"2021-04-28 01:06:36",7416
"2021-04-28 02:06:40",7411
"2021-04-28 03:06:37",7328
"2021-04-28 04:06:37",7340
"2021-04-28 05:06:43",7340
"2021-04-28 06:06:47",7340
"2021-04-28 07:06:44",7345
"2021-04-28 08:07:01",7440
"2021-04-28 09:06:59",7507
"2021-04-28 10:07:40",7490
"2021-04-28 11:07:56",7504
"2021-04-28 12:07:51",7504
"2021-04-28 13:07:36",7504
"2021-04-28 14:07:40",7504
"2021-04-28 15:07:34",7504
"2021-04-28 16:07:37",7504
"2021-04-28 17:07:21",7428
"2021-04-28 18:07:13",7452
"2021-04-28 19:07:15",7461
"2021-04-28 20:07:29",7443
"2021-04-28 21:07:28",7449
"2021-04-28 22:07:15",7436
"2021-04-28 23:07:00",7490
"2021-04-29 00:07:05",7493
"2021-04-29 01:06:36",7481
"2021-04-29 02:06:40",7495
"2021-04-29 03:06:37",7515
"2021-04-29 04:06:40",7505
"2021-04-29 05:06:32",7495
"2021-04-29 06:06:44",7532
"2021-04-29 07:06:46",7557
"2021-04-29 08:06:58",7554
"2021-04-29 09:07:20",7581
"2021-04-29 10:07:45",7581
"2021-04-29 11:07:31",7583
"2021-04-29 12:07:39",7670
"2021-04-29 13:08:15",7578
"2021-04-29 14:08:05",7690
"2021-04-29 15:08:12",7690
"2021-04-29 16:08:37",7714
"2021-04-29 17:07:47",7716
"2021-04-29 18:08:19",7694
"2021-04-29 19:07:56",7691
"2021-04-29 20:08:04",7678
"2021-04-29 21:07:51",7654
"2021-04-29 22:08:08",7676
"2021-04-29 23:08:08",7766
"2021-04-30 00:07:48",7756
"2021-04-30 01:06:59",7765
"2021-04-30 02:07:01",7807
"2021-04-30 03:08:56",7788
"2021-04-30 04:08:50",7793
"2021-04-30 05:08:50",7778
"2021-04-30 06:08:54",7777
"2021-04-30 07:09:02",7779
"2021-04-30 08:09:19",7771
"2021-04-30 09:09:47",7786
"2021-04-30 10:09:57",7787
"2021-04-30 11:09:53",7779
"2021-04-30 12:09:54",7782
"2021-04-30 13:10:03",7793
"2021-04-30 14:09:51",7792
"2021-04-30 15:09:57",7885
"2021-04-30 16:10:03",8001
"2021-04-30 17:11:28",8013
"2021-04-30 18:09:41",8310
"2021-04-30 19:09:37",8310
"2021-04-30 20:09:46",8315
"2021-04-30 21:09:45",8232
"2021-04-30 22:09:39",8256
"2021-04-30 23:09:32",8173
"2021-05-01 00:09:16",8163
"2021-05-01 01:09:12",8154
"2021-05-01 02:09:01",8163
"2021-05-01 03:08:53",8163
"2021-05-01 04:08:46",8160
"2021-05-01 05:08:40",8160
"2021-05-01 06:08:46",8168
"2021-05-01 07:08:44",8140
"2021-05-01 08:08:59",8094
"2021-05-01 09:09:10",8102
"2021-05-01 10:09:17",8122
"2021-05-01 11:09:25",8132
"2021-05-01 12:09:20",8181
"2021-05-01 13:09:31",8132
"2021-05-01 14:09:29",8123
"2021-05-01 15:09:23",8213
"2021-05-01 16:09:18",8180
"2021-05-01 17:09:17",8171
"2021-05-01 18:09:22",8112
"2021-05-01 19:09:30",8113
"2021-05-01 20:09:30",8147
"2021-05-01 21:09:34",8186
"2021-05-01 22:09:26",8187
"2021-05-01 23:09:30",8182
"2021-05-02 00:09:19",8201
"2021-05-02 01:09:13",8168
"2021-05-02 02:08:57",8220
"2021-05-02 03:08:49",8220
"2021-05-02 04:08:51",8217
"2021-05-02 05:08:43",8208
"2021-05-02 06:08:48",8209
"2021-05-02 07:08:47",8200
"2021-05-02 08:09:02",8210
"2021-05-02 09:09:00",8217
"2021-05-02 10:09:21",8236
"2021-05-02 11:09:27",8232
"2021-05-02 12:09:20",8238
"2021-05-02 13:09:32",8284
"2021-05-02 14:09:36",8294
"2021-05-02 15:09:35",8317
"2021-05-02 16:09:36",8280
"2021-05-02 17:09:37",8269
"2021-05-02 18:09:33",8277
"2021-05-02 19:09:27",8272
"2021-05-02 20:09:33",8261
"2021-05-02 21:09:23",8270
"2021-05-02 22:09:19",8266
"2021-05-02 23:09:26",8235
"2021-05-03 00:09:18",8170
"2021-05-03 01:09:08",8239
"2021-05-03 02:09:00",8236
"2021-05-03 03:08:52",8235
"2021-05-03 04:08:46",8235
"2021-05-03 05:08:46",8235
"2021-05-03 06:08:51",8235
"2021-05-03 07:09:03",8235
"2021-05-03 08:09:16",8218
"2021-05-03 09:09:33",8210
"2021-05-03 10:09:37",8178
"2021-05-03 11:09:39",8167
"2021-05-03 12:09:31",8145
"2021-05-03 13:09:58",8165
"2021-05-03 14:10:00",8165
"2021-05-03 15:09:49",8165
"2021-05-03 16:09:45",8165
"2021-05-03 17:09:38",8165
"2021-05-03 18:09:25",8165
"2021-05-03 19:10:26",8161
"2021-05-03 20:10:39",8013
"2021-05-03 23:09:55",8118
"2021-05-04 00:09:23",8092
"2021-05-04 01:09:09",8103
"2021-05-04 02:09:00",8096
"2021-05-04 03:09:04",8072
"2021-05-04 04:08:56",8093
"2021-05-04 05:08:58",8079
"2021-05-04 06:09:03",8065
"2021-05-04 07:09:09",8085
"2021-05-04 08:09:21",8093
"2021-05-04 09:09:59",8094
"2021-05-04 10:09:58",8072
"2021-05-04 11:10:08",8055
"2021-05-04 12:09:58",8031
"2021-05-04 13:09:56",8046
"2021-05-04 14:10:01",8018
"2021-05-04 15:10:09",8187
"2021-05-04 16:11:17",8125
"2021-05-04 17:10:47",8063
"2021-05-04 18:10:10",7976
"2021-05-04 19:10:00",7955
"2021-05-04 20:10:09",8006
"2021-05-04 21:10:03",7955
"2021-05-04 22:09:55",7991
"2021-05-04 23:09:51",7959
"2021-05-05 00:09:39",8033
"2021-05-05 01:09:23",7986
"2021-05-05 02:09:25",7905
"2021-05-05 03:09:17",7904
"2021-05-05 04:09:15",7900
"2021-05-05 05:09:11",7846
"2021-05-05 06:09:18",7850
"2021-05-05 07:09:25",7948
"2021-05-05 08:09:42",7951
"2021-05-05 09:10:17",7951
"2021-05-05 10:10:23",7948
"2021-05-05 11:10:01",7935
"2021-05-05 12:10:22",7915
"2021-05-05 13:10:20",7817
"2021-05-05 14:10:12",7904
"2021-05-05 15:10:23",8047
"2021-05-05 16:10:12",8066
"2021-05-05 18:07:56",7957
"2021-05-05 19:07:59",7957
"2021-05-05 20:08:09",7847
"2021-05-05 23:07:16",7855
"2021-05-06 00:07:11",7852
"2021-05-06 01:07:02",7959
"2021-05-06 02:07:15",7963
"2021-05-06 03:07:18",7920
"2021-05-06 04:07:16",7920
"2021-05-06 05:07:10",7910
"2021-05-06 06:07:21",7905
"2021-05-06 07:07:16",7893
"2021-05-06 08:07:27",7886
"2021-05-06 09:07:12",7879
"2021-05-06 10:07:35",7869
"2021-05-06 11:07:55",7881
"2021-05-06 12:08:01",7874
"2021-05-06 13:18:11",7869
"2021-05-06 14:07:55",7854
"2021-05-06 15:07:59",7789
"2021-05-06 16:08:07",7785
"2021-05-06 17:07:39",7768
"2021-05-06 18:07:53",7746
"2021-05-06 19:07:29",7750
"2021-05-06 20:07:44",7737
"2021-05-06 21:08:12",7731
"2021-05-06 22:07:52",7737
"2021-05-06 23:07:36",7738
"2021-05-07 00:07:32",7736
"2021-05-07 01:06:58",7736
"2021-05-07 02:07:05",7728
"2021-05-07 03:09:06",7728
"2021-05-07 04:09:15",7731
"2021-05-07 05:09:09",7719
"2021-05-07 06:07:23",7728
"2021-05-07 07:07:14",7729
"2021-05-07 08:07:26",7750
"2021-05-07 09:07:33",7749
"2021-05-07 10:07:50",7754
"2021-05-07 11:07:40",7734
"2021-05-07 12:07:38",7709
"2021-05-07 13:07:52",7792
"2021-05-07 14:15:09",7771
"2021-05-07 15:08:06",7773
"2021-05-07 16:07:44",7745
"2021-05-07 17:07:41",7742
"2021-05-07 18:07:54",7617
"2021-05-07 19:07:46",7618
"2021-05-07 20:08:08",7611
"2021-05-07 21:08:21",7619
"2021-05-07 22:08:40",7607
"2021-05-07 23:08:29",7590
"2021-05-08 00:08:24",7572
"2021-05-08 01:07:55",7569
"2021-05-08 02:07:52",7582
"2021-05-08 03:07:32",7579
"2021-05-08 04:07:33",7586
"2021-05-08 05:07:28",7591
"2021-05-08 06:07:42",7595
"2021-05-08 07:07:34",7589
"2021-05-08 08:07:48",7589
"2021-05-08 09:07:50",7592
"2021-05-08 10:08:06",7583
"2021-05-08 11:08:00",7565
"2021-05-08 12:08:08",7560
"2021-05-08 13:08:11",7543
"2021-05-08 14:08:14",7533
"2021-05-08 15:08:03",7504
"2021-05-08 16:08:08",7521
"2021-05-08 17:07:58",7554
"2021-05-08 18:08:03",7532
"2021-05-08 19:07:55",7523
"2021-05-08 20:08:10",7524
"2021-05-08 21:07:43",7490
"2021-05-08 22:07:50",7500
"2021-05-08 23:07:54",7541
"2021-05-09 01:07:24",7533
"2021-05-09 02:07:35",7529
"2021-05-09 03:07:30",7532
"2021-05-09 04:07:42",7522
"2021-05-09 05:07:38",7527
"2021-05-09 06:07:54",7525
"2021-05-09 07:07:51",7525
"2021-05-09 08:08:11",7493
"2021-05-09 09:07:58",7486
"2021-05-09 10:08:08",7482
"2021-05-09 11:08:10",7486
"2021-05-09 12:08:19",7457
"2021-05-09 13:07:37",7461
"2021-05-09 14:07:53",7459
"2021-05-09 16:08:31",7296
"2021-05-09 17:08:26",7311
"2021-05-09 18:08:21",7304
"2021-05-09 19:08:11",7287
"2021-05-09 20:08:28",7233
"2021-05-09 21:08:18",7209
"2021-05-09 22:08:27",7197
"2021-05-09 23:08:16",7200
"2021-05-10 00:08:53",7212
"2021-05-10 01:07:31",7223
"2021-05-10 02:09:32",7182
"2021-05-10 03:07:29",7136
"2021-05-10 04:08:24",7124
"2021-05-10 05:07:18",7107
"2021-05-10 06:08:27",7108
"2021-05-10 07:07:25",7088
"2021-05-10 08:09:34",6950
"2021-05-10 09:07:43",6968
"2021-05-10 10:09:55",6936
"2021-05-10 11:08:08",6859
"2021-05-10 12:08:37",6857
"2021-05-10 13:08:07",6884
"2021-05-10 14:08:21",6886
"2021-05-10 15:08:40",6853
"2021-05-10 16:10:20",6772
"2021-05-10 18:07:48",6791
"2021-05-10 19:08:00",6775
"2021-05-10 20:08:40",6835
"2021-05-10 21:08:42",6891
"2021-05-10 22:10:51",6865
"2021-05-10 23:10:40",6726
"2021-05-11 00:09:13",6696
"2021-05-11 01:08:50",6830
"2021-05-11 02:08:10",6809
"2021-05-11 03:09:04",6795
"2021-05-11 04:08:41",6851
"2021-05-11 05:10:06",6836
"2021-05-11 06:10:06",6838
"2021-05-11 07:10:27",6827
"2021-05-11 08:10:17",6643
"2021-05-11 09:10:28",6733
"2021-05-11 10:10:44",6589
"2021-05-11 11:11:01",6424
"2021-05-11 12:10:54",6399
"2021-05-11 13:11:24",6353
"2021-05-11 14:10:56",6304
"2021-05-11 15:10:58",6334
"2021-05-11 16:11:28",6259
"2021-05-11 17:11:04",6233
"2021-05-11 18:11:06",6055
"2021-05-11 19:11:11",6098
"2021-05-11 20:11:22",6091
"2021-05-11 21:11:21",6039
"2021-05-11 22:11:33",6058
"2021-05-11 23:11:08",6084
"2021-05-12 00:12:56",6046
"2021-05-12 01:11:27",5973
"2021-05-12 02:11:30",6059
"2021-05-12 03:11:26",6000
"2021-05-12 04:11:11",6018
"2021-05-12 05:11:13",6015
"2021-05-12 06:11:14",6001
"2021-05-12 07:11:16",6007
"2021-05-12 08:11:08",5991
"2021-05-12 09:13:48",5976
"2021-05-12 11:17:35",6056
"2021-05-12 12:11:13",6038
"2021-05-12 13:09:23",5923
"2021-05-12 14:09:54",5913
"2021-05-12 15:09:13",5975
"2021-05-12 16:09:47",5913
"2021-05-12 17:08:57",5899
"2021-05-12 18:09:37",5908
"2021-05-12 19:10:35",5855
"2021-05-12 20:08:58",5847
"2021-05-12 21:08:48",5810
"2021-05-12 22:09:00",5800
"2021-05-12 23:08:48",5717
"2021-05-13 00:09:56",5737
"2021-05-13 01:08:04",5742
"2021-05-13 02:08:19",5807
"2021-05-13 03:08:09",5721
"2021-05-13 04:08:18",5817
"2021-05-13 05:08:29",5777
"2021-05-13 06:08:52",5730
"2021-05-13 07:08:50",5783
"2021-05-13 08:09:08",5787
"2021-05-13 09:08:30",5786
"2021-05-13 10:08:39",5885
"2021-05-13 11:09:09",5738
"2021-05-13 12:09:23",5763
"2021-05-13 13:09:19",5790
"2021-05-13 14:09:44",5784
"2021-05-13 15:09:50",5892
"2021-05-13 16:10:13",5909
"2021-05-13 17:09:51",5877
"2021-05-13 18:09:41",5842
"2021-05-13 19:10:01",5849
"2021-05-13 20:10:20",5846
"2021-05-13 21:10:38",5854
"2021-05-13 22:11:29",5855
"2021-05-13 23:09:23",5851
"2021-05-14 00:09:40",5816
"2021-05-14 01:08:48",5732
"2021-05-14 02:08:57",5745
"2021-05-14 03:08:17",5765
"2021-05-14 04:08:18",5772
"2021-05-14 05:10:17",5848
"2021-05-14 06:10:28",5860
"2021-05-14 07:10:28",5860
"2021-05-14 08:08:39",5848
"2021-05-14 09:09:34",5846
"2021-05-14 10:09:39",5805
"2021-05-14 11:09:48",5757
"2021-05-14 12:09:57",5753
"2021-05-14 13:10:14",5737
"2021-05-14 14:10:24",5736
"2021-05-14 16:11:28",5686
"2021-05-14 17:11:22",5651
"2021-05-14 18:10:49",5733
"2021-05-14 19:10:46",5739
"2021-05-14 20:10:55",5746
"2021-05-14 21:10:56",5700
"2021-05-14 22:11:07",5695
"2021-05-14 23:09:20",5710
"2021-05-15 00:09:37",5711
"2021-05-15 01:08:42",5660
"2021-05-15 02:10:01",5657
"2021-05-15 03:09:03",5659
"2021-05-15 04:08:51",5627
"2021-05-15 05:08:32",5624
"2021-05-15 06:10:14",5620
"2021-05-15 07:09:57",5616
"2021-05-15 08:18:40",5615
"2021-05-15 09:10:19",5613
"2021-05-15 10:10:38",5612
"2021-05-15 11:19:56",5621
"2021-05-15 12:13:15",5631
"2021-05-15 13:12:20",5625
"2021-05-15 15:15:56",5636
"2021-05-15 16:10:31",5587
"2021-05-15 17:08:56",5583
"2021-05-15 18:08:34",5595
"2021-05-15 19:08:33",5593
"2021-05-15 20:09:52",5593
"2021-05-15 21:08:37",5592
"2021-05-15 22:08:47",5568
"2021-05-15 23:17:19",5553
"2021-05-16 00:08:30",5588
"2021-05-16 01:08:25",5593
"2021-05-16 02:08:46",5594
"2021-05-16 03:08:35",5593
"2021-05-16 04:10:19",5594
"2021-05-16 05:08:51",5586
"2021-05-16 06:08:44",5635
"2021-05-16 07:08:37",5635
"2021-05-16 08:08:50",5638
"2021-05-16 09:08:33",5638
"2021-05-16 10:08:45",5636
"2021-05-16 11:08:51",5636
"2021-05-16 12:09:02",5630
"2021-05-16 13:09:10",5646
"2021-05-16 14:09:20",5660
"2021-05-16 15:09:04",5657
"2021-05-16 16:09:21",5658
"2021-05-16 17:09:11",5652
"2021-05-16 18:09:07",5623
"2021-05-16 19:09:10",5620
"2021-05-16 20:14:51",5664
"2021-05-16 21:09:18",5655
"2021-05-16 22:09:32",5646
"2021-05-16 23:14:30",5639
"2021-05-17 00:16:38",5632
"2021-05-17 01:08:27",5639
"2021-05-17 02:08:29",5637
"2021-05-17 03:08:27",5741
"2021-05-17 04:08:34",5679
"2021-05-17 05:08:34",5673
"2021-05-17 06:08:44",5679
"2021-05-17 07:08:42",5680
"2021-05-17 08:14:39",5668
"2021-05-17 09:08:51",5662
"2021-05-17 10:14:38",5630
"2021-05-17 11:14:57",5630
"2021-05-17 12:15:00",5626
"2021-05-17 13:14:58",5621
"2021-05-17 14:15:02",5627
"2021-05-17 15:15:22",5645
"2021-05-17 16:15:09",5646
"2021-05-17 17:15:20",5633
"2021-05-17 18:15:19",5629
"2021-05-17 19:15:12",5589
"2021-05-17 20:15:21",5596
"2021-05-17 21:15:26",5627
"2021-05-17 22:15:08",5637
"2021-05-17 23:15:26",5614
"2021-05-18 00:14:45",5595
"2021-05-18 01:14:58",5592
"2021-05-18 02:14:54",5581
"2021-05-18 03:14:06",5579
"2021-05-18 04:13:58",5579
"2021-05-18 05:13:46",5581
"2021-05-18 06:14:04",5604
"2021-05-18 07:14:04",5622
"2021-05-18 08:13:54",5620
"2021-05-18 09:15:01",5596
"2021-05-18 10:15:31",5624
"2021-05-18 11:15:19",5599
"2021-05-18 12:15:12",5607
"2021-05-18 13:15:28",5604
"2021-05-18 14:15:19",5644
"2021-05-18 15:15:27",5623
"2021-05-18 16:15:14",5616
"2021-05-18 17:15:43",5627
"2021-05-18 18:14:55",5616
"2021-05-18 19:14:50",5613
"2021-05-18 20:15:00",5606
"2021-05-18 21:15:13",5611
"2021-05-18 22:15:23",5605
"2021-05-18 23:15:07",5585
"2021-05-19 00:14:52",5608
"2021-05-19 01:15:15",5603
"2021-05-19 02:14:33",5600
"2021-05-19 03:14:33",5599
"2021-05-19 04:14:20",5598
"2021-05-19 05:14:15",5591
"2021-05-19 06:14:20",5598
"2021-05-19 07:14:13",5597
"2021-05-19 08:14:36",5597
"2021-05-19 09:14:46",5595
"2021-05-19 10:14:59",5497
"2021-05-19 11:15:08",5479
"2021-05-19 12:15:17",5439
"2021-05-19 13:15:39",5429
"2021-05-19 14:15:19",5426
"2021-05-19 15:15:53",5420
"2021-05-19 16:15:16",5376
"2021-05-19 17:15:24",5331
"2021-05-19 18:15:15",5363
"2021-05-19 19:15:04",5356
"2021-05-19 20:14:56",5338
"2021-05-19 21:15:17",5336
"2021-05-19 22:15:06",5373
"2021-05-19 23:15:27",5347
"2021-05-20 00:15:28",5337
"2021-05-20 01:15:22",5334
"2021-05-20 02:15:25",5329
"2021-05-20 03:15:00",5319
"2021-05-20 04:14:46",5326
"2021-05-20 05:14:47",5321
"2021-05-20 06:14:43",5321
"2021-05-20 07:14:51",5316
"2021-05-20 08:14:52",5310
"2021-05-20 09:15:25",5271
"2021-05-20 10:15:25",5262
"2021-05-20 11:15:49",5260
"2021-05-20 12:15:51",5300
"2021-05-20 13:16:02",5253
"2021-05-20 14:16:01",5267
"2021-05-20 15:16:22",5305
"2021-05-20 16:16:06",5237
"2021-05-20 17:16:20",5276
"2021-05-20 18:16:21",5278
"2021-05-20 19:18:04",5232
"2021-05-20 20:18:05",5233
"2021-05-20 21:17:03",5240
"2021-05-20 22:16:53",5240
"2021-05-20 23:17:56",5234
"2021-05-21 00:17:48",5215
"2021-05-21 01:17:17",5190
"2021-05-21 02:16:37",5188
"2021-05-21 03:12:21",5184
"2021-05-21 04:11:50",5181
"2021-05-21 05:11:44",5177
"2021-05-21 06:11:39",5176
"2021-05-21 08:15:35",5096
"2021-05-21 09:16:05",5071
"2021-05-21 10:16:18",5070
"2021-05-21 11:16:28",5039
"2021-05-21 12:16:39",5050
"2021-05-21 13:16:51",5028
"2021-05-21 14:17:08",5012
"2021-05-21 15:17:51",4996
"2021-05-21 16:18:15",4990
"2021-05-21 17:18:22",5006
"2021-05-21 18:17:14",4983
"2021-05-21 19:17:20",5005
"2021-05-21 20:17:31",4980
"2021-05-21 21:17:18",4984
"2021-05-21 22:17:26",4927
"2021-05-21 23:17:14",4920
"2021-05-22 00:17:07",4908
"2021-05-22 10:15:43",4873
"2021-05-22 11:15:47",4848
"2021-05-22 12:15:36",4841
"2021-05-22 14:16:43",4869
"2021-05-22 15:15:44",4890
"2021-05-22 16:15:55",4857
"2021-05-22 17:16:00",4852
"2021-05-22 18:15:53",4909
"2021-05-22 19:16:01",4919
"2021-05-22 20:16:20",4924
"2021-05-22 21:16:18",4924
"2021-05-22 22:16:25",4914
"2021-05-22 23:16:26",4913
"2021-05-23 00:16:18",4919
"2021-05-23 01:16:30",4963
"2021-05-23 02:17:00",5020
"2021-05-23 03:16:05",5024
"2021-05-23 04:15:37",5022
"2021-05-23 05:15:57",5003
"2021-05-23 06:15:53",4995
"2021-05-23 07:15:58",4995
"2021-05-23 08:15:59",4997
"2021-05-23 09:15:48",5003
"2021-05-23 10:15:53",5003
"2021-05-23 11:15:56",5028
"2021-05-23 12:15:48",5057
"2021-05-23 13:16:15",5060
"2021-05-23 14:15:30",5060
"2021-05-23 15:16:28",5048
"2021-05-23 17:14:44",4972
"2021-05-23 18:14:56",5008
"2021-05-23 19:14:50",5002
"2021-05-23 20:15:26",4944
"2021-05-23 21:15:19",4961
"2021-05-23 22:15:43",5003
"2021-05-23 23:16:08",5075
"2021-05-24 00:16:03",5054
"2021-05-24 01:12:15",5049
"2021-05-24 02:11:52",5033
"2021-05-24 03:12:06",5053
"2021-05-24 04:12:08",5049
"2021-05-24 05:12:00",5028
"2021-05-24 06:11:46",5032
"2021-05-24 07:15:24",5027
"2021-05-24 08:16:04",5022
"2021-05-24 09:16:07",5022
"2021-05-24 10:16:14",5012
"2021-05-24 11:16:38",4997
"2021-05-24 12:16:55",4992
"2021-05-24 13:16:30",4980
"2021-05-24 14:16:41",4956
"2021-05-24 15:16:18",4935
"2021-05-24 16:16:17",4892
"2021-05-24 17:15:50",4902
"2021-05-24 18:15:53",4926
"2021-05-24 19:15:55",4915
"2021-05-24 20:16:14",4885
"2021-05-24 21:16:34",4882
"2021-05-24 22:16:15",4829
"2021-05-24 23:16:10",4830
"2021-05-25 00:16:19",4823
"2021-05-25 02:11:50",4774
"2021-05-25 03:11:50",4780
"2021-05-25 05:11:53",4786
"2021-05-25 06:11:47",4750
"2021-05-25 07:11:40",4747
"2021-05-25 08:11:48",4745
"2021-05-25 09:12:15",4738
"2021-05-25 10:12:38",4709
"2021-05-25 11:12:43",4690
"2021-05-25 13:17:05",4641
"2021-05-25 14:17:04",4624
"2021-05-25 15:17:09",4642
"2021-05-25 16:17:11",4649
"2021-05-25 17:16:58",4630
"2021-05-25 18:16:52",4605
"2021-05-25 19:16:48",4534
"2021-05-25 20:17:08",4533
"2021-05-25 21:17:23",4345
"2021-05-25 22:17:12",4128
"2021-05-25 23:16:59",4094
"2021-05-26 00:17:02",4122
"2021-05-26 01:16:58",4255
"2021-05-26 02:16:48",4242
"2021-05-26 03:17:05",4242
"2021-05-26 04:16:55",4251
"2021-05-26 05:16:55",4242
"2021-05-26 06:16:56",4232
"2021-05-26 07:17:08",4234
"2021-05-26 08:17:22",4240
"2021-05-26 09:17:16",4077
"2021-05-26 10:17:43",4075
"2021-05-26 11:17:19",4087
"2021-05-26 12:17:27",4087
"2021-05-26 13:17:01",4087
"2021-05-26 14:17:27",4087
"2021-05-26 15:17:37",4087
"2021-05-26 16:17:42",4107
"2021-05-26 17:17:47",4194
"2021-05-26 18:17:39",4276
"2021-05-26 19:17:41",4107
"2021-05-26 21:16:41",3997
"2021-05-26 22:16:46",3995
"2021-05-26 23:16:39",4000
"2021-05-27 00:16:34",4011
"2021-05-27 02:11:39",4057
"2021-05-27 03:11:46",4038
"2021-05-27 04:11:58",4039
"2021-05-27 05:11:45",3974
"2021-05-27 06:17:35",3968
"2021-05-27 07:17:36",3974
"2021-05-27 08:17:40",4028
"2021-05-27 09:17:35",4025
"2021-05-27 10:18:02",4014
"2021-05-27 12:18:19",3951
"2021-05-27 13:18:11",3953
"2021-05-27 14:18:10",3972
"2021-05-27 15:18:14",3953
"2021-05-27 16:18:07",3862
"2021-05-27 17:18:03",3846
"2021-05-27 18:17:49",3825
"2021-05-27 19:17:50",3816
"2021-05-27 20:18:03",3768
"2021-05-27 21:21:17",3761
"2021-05-27 22:17:46",3764
"2021-05-27 23:17:33",3754
"2021-05-28 00:17:47",3764
"2021-05-28 01:17:36",3759
"2021-05-28 02:17:15",3763
"2021-05-28 03:17:47",3752
"2021-05-28 04:17:33",3763
"2021-05-28 05:17:20",3713
"2021-05-28 06:17:15",3712
"2021-05-28 07:17:29",3708
"2021-05-28 08:18:06",3749
"2021-05-28 09:17:51",3733
"2021-05-28 10:17:34",3713
"2021-05-28 11:17:24",3649
"2021-05-28 12:17:29",3632
"2021-05-28 13:17:34",3620
"2021-05-28 14:17:18",3615
"2021-05-28 15:17:31",3617
"2021-05-28 16:17:22",3594
"2021-05-28 17:17:13",3627
"2021-05-28 18:17:05",3633
"2021-05-28 19:17:17",3634
"2021-05-28 20:17:38",3674
"2021-05-28 21:17:21",3742
"2021-05-28 22:17:29",3777
"2021-05-28 23:17:20",3901
"2021-05-29 00:17:50",3983
"2021-05-29 01:17:55",3979
"2021-05-29 02:18:17",3985
"2021-05-29 04:17:35",3984
"2021-05-29 05:17:34",4045
"2021-05-29 06:17:20",4045
"2021-05-29 07:17:46",4045
"2021-05-29 08:17:44",4052
"2021-05-29 09:17:46",4056
"2021-05-29 10:17:48",4062
"2021-05-29 11:17:43",4091
"2021-05-29 12:17:50",4092
"2021-05-29 13:17:43",4147
"2021-05-29 14:17:44",4155
"2021-05-29 15:17:53",4192
"2021-05-29 16:17:37",4185
"2021-05-29 17:17:41",4187
"2021-05-29 18:17:37",4188
"2021-05-29 19:17:43",4192
"2021-05-29 20:18:14",4182
"2021-05-29 21:17:50",4154
"2021-05-29 22:17:42",4156
"2021-05-29 23:17:55",4172
"2021-05-30 00:18:14",4122
"2021-05-30 01:17:49",4115
"2021-05-30 02:17:49",4117
"2021-05-30 03:17:26",4114
"2021-05-30 04:17:28",4108
"2021-05-30 05:17:19",4108
"2021-05-30 06:17:09",4110
"2021-05-30 07:17:16",4107
"2021-05-30 08:17:29",4119
"2021-05-30 09:17:38",4091
"2021-05-30 10:17:42",4108
"2021-05-30 11:17:31",4112
